Transaction_ID,Customer_ID,Product_Category,Quantity,Sales_Amount,Profit,Transaction_Date
T001422,C0270,Beauty & Health,7,529.48,133.83,2024-02-25
T001423,C0828,Electronics,10,11601.8,2220.64,2024-02-25
T001424,C0798,Clothing,10,364.0,73.17,2024-02-25
T001425,C0291,Beauty & Health,10,1120.1,362.18,2024-02-25
T001426,C0725,Books,6,111.3,42.21,2024-02-25
T001427,C0165,Clothing,4,221.8,55.15,2024-02-25
T001438,C0089,Beauty & Health,6,423.78,127.48,2024-02-26
T001437,C0042,Beauty & Health,9,661.95,143.35,2024-02-26
T001436,C0749,Beauty & Health,10,1338.6,466.42,2024-02-26
T001435,C0601,Beauty & Health,3,108.09,30.78,2024-02-26
T001433,C0574,Beauty & Health,8,700.16,233.85,2024-02-26
T001434,C0132,Sports & Outdoors,5,424.75,64.55,2024-02-26
T001431,C0078,Clothing,8,694.88,154.72,2024-02-26
T001430,C0379,Sports & Outdoors,7,1313.48,346.45,2024-02-26
T001429,C0851,Food & Beverage,1,15.25,3.37,2024-02-26
T001428,C0005,Toys & Games,5,265.1,51.68,2024-02-26
T001432,C0410,Sports & Outdoors,9,1360.89,283.6,2024-02-26
T001446,C0691,Beauty & Health,2,248.9,43.75,2024-02-27
T001445,C0800,Toys & Games,4,160.72,37.02,2024-02-27
T001444,C0526,Sports & Outdoors,6,467.52,158.78,2024-02-27
T001443,C0616,Beauty & Health,10,1104.5,396.49,2024-02-27
T001442,C0295,Clothing,3,361.77,85.61,2024-02-27
T001441,C0840,Beauty & Health,6,538.86,140.89,2024-02-27
T001440,C0296,Clothing,3,328.92,103.2,2024-02-27
T001439,C0402,Beauty & Health,5,99.05,31.42,2024-02-27
T001455,C0145,Home & Garden,9,2611.62,878.46,2024-02-28
T001454,C0665,Books,3,115.2,39.26,2024-02-28
T001452,C0143,Home & Garden,4,785.92,265.88,2024-02-28
T001451,C0575,Food & Beverage,2,15.4,3.61,2024-02-28
T001453,C0993,Sports & Outdoors,5,344.0,76.91,2024-02-28
T001449,C0865,Beauty & Health,9,739.62,218.72,2024-02-28
T001448,C0422,Beauty & Health,4,133.4,23.15,2024-02-28
T001447,C0637,Books,8,383.12,64.35,2024-02-28
T001450,C0023,Sports & Outdoors,7,614.81,100.16,2024-02-28
T001463,C0947,Toys & Games,4,181.0,56.09,2024-02-29
T001461,C0616,Clothing,2,161.3,45.22,2024-02-29
T001460,C0821,Sports & Outdoors,7,1355.76,274.68,2024-02-29
T001462,C0104,Books,9,300.78,114.4,2024-02-29
T001458,C0962,Food & Beverage,3,124.11,41.82,2024-02-29
T001457,C0503,Electronics,2,1027.72,341.41,2024-02-29
T001456,C0225,Electronics,5,3578.75,756.75,2024-02-29
T001459,C0974,Books,9,153.45,38.26,2024-02-29
T001474,C0500,Food & Beverage,1,31.53,11.32,2024-03-01
T001481,C0923,Sports & Outdoors,1,100.91,18.69,2024-03-01
T001480,C0231,Books,10,194.9,64.4,2024-03-01
T001479,C0478,Home & Garden,7,1367.38,463.04,2024-03-01
T001478,C0289,Electronics,6,10455.42,2245.01,2024-03-01
T001477,C0669,Beauty & Health,10,1402.7,381.62,2024-03-01
T001476,C0623,Clothing,3,369.63,68.1,2024-03-01
T001475,C0015,Books,8,230.8,88.62,2024-03-01
T001473,C0448,Food & Beverage,10,483.3,90.71,2024-03-01
T001464,C0039,Home & Garden,9,802.08,154.99,2024-03-01
T001471,C0968,Home & Garden,1,283.52,93.71,2024-03-01
T001470,C0179,Books,10,104.8,37.05,2024-03-01
T001469,C0391,Home & Garden,2,337.42,94.05,2024-03-01
T001468,C0579,Food & Beverage,5,173.1,57.73,2024-03-01
T001467,C0646,Electronics,4,4568.12,1360.76,2024-03-01
T001466,C0198,Beauty & Health,10,403.9,103.72,2024-03-01
T001465,C0947,Home & Garden,2,300.66,96.42,2024-03-01
T001472,C0554,Food & Beverage,7,225.82,68.6,2024-03-01
T001489,C0951,Clothing,7,976.78,308.15,2024-03-02
T001488,C0411,Beauty & Health,4,216.32,41.51,2024-03-02
T001487,C0997,Beauty & Health,9,1114.29,211.22,2024-03-02
T001486,C0097,Toys & Games,1,77.89,18.08,2024-03-02
T001484,C0550,Books,6,180.78,63.15,2024-03-02
T001483,C0157,Clothing,7,1077.51,210.38,2024-03-02
T001482,C0420,Electronics,6,7539.78,2784.12,2024-03-02
T001485,C0441,Toys & Games,4,101.68,26.87,2024-03-02
T001497,C0635,Sports & Outdoors,3,343.74,99.71,2024-03-03
T001500,C0118,Books,8,204.32,76.98,2024-03-03
T001499,C0865,Electronics,7,5810.7,2184.45,2024-03-03
T001498,C0842,Clothing,2,311.32,53.29,2024-03-03
T001496,C0517,Books,8,238.64,39.28,2024-03-03
T001501,C0806,Books,1,44.63,14.49,2024-03-03
T001494,C0834,Books,8,301.28,101.21,2024-03-03
T001493,C0598,Home & Garden,8,2291.52,385.15,2024-03-03
T001492,C0196,Home & Garden,1,430.35,76.68,2024-03-03
T001491,C0254,Beauty & Health,2,270.06,48.75,2024-03-03
T001490,C0289,Clothing,7,677.53,194.86,2024-03-03
T001495,C0522,Sports & Outdoors,7,1879.5,616.42,2024-03-03
T001516,C0324,Electronics,5,6930.65,2335.78,2024-03-04
T001515,C0047,Beauty & Health,7,189.91,72.32,2024-03-04
T001514,C0157,Toys & Games,1,26.4,7.85,2024-03-04
T001513,C0261,Home & Garden,7,1581.93,329.46,2024-03-04
T001512,C0648,Food & Beverage,2,98.38,26.27,2024-03-04
T001511,C0157,Beauty & Health,9,603.81,129.61,2024-03-04
T001510,C0015,Food & Beverage,2,50.88,9.83,2024-03-04
T001509,C0696,Clothing,6,392.22,120.46,2024-03-04
T001508,C0948,Sports & Outdoors,1,230.7,53.48,2024-03-04
T001507,C0216,Food & Beverage,6,77.52,15.85,2024-03-04
T001506,C0877,Toys & Games,3,128.19,29.04,2024-03-04
T001505,C0228,Clothing,4,336.28,98.34,2024-03-04
T001504,C0815,Clothing,4,234.6,83.78,2024-03-04
T001503,C0159,Food & Beverage,9,208.53,73.58,2024-03-04
T001502,C0909,Sports & Outdoors,10,2255.9,860.73,2024-03-04
T001531,C0011,Home & Garden,2,962.06,302.24,2024-03-05
T001530,C0660,Clothing,3,153.72,25.15,2024-03-05
T001529,C0069,Sports & Outdoors,5,489.45,94.61,2024-03-05
T001528,C0283,Electronics,2,1589.44,292.88,2024-03-05
T001527,C0811,Home & Garden,1,324.37,50.95,2024-03-05
T001525,C0292,Sports & Outdoors,5,316.8,61.43,2024-03-05
T001524,C0932,Beauty & Health,7,203.14,68.56,2024-03-05
T001526,C0794,Beauty & Health,5,143.2,34.79,2024-03-05
T001522,C0627,Food & Beverage,5,138.55,29.39,2024-03-05
T001523,C0755,Clothing,4,187.68,32.44,2024-03-05
T001521,C0095,Home & Garden,6,1694.7,633.27,2024-03-05
T001520,C0411,Books,7,85.12,16.74,2024-03-05
T001519,C0130,Electronics,10,11477.7,3121.78,2024-03-05
T001518,C0685,Toys & Games,4,214.0,63.28,2024-03-05
T001517,C0844,Books,8,271.76,86.04,2024-03-05
T001540,C0346,Food & Beverage,4,181.76,55.13,2024-03-06
T001539,C0815,Sports & Outdoors,5,856.25,218.32,2024-03-06
T001538,C0023,Books,9,331.65,101.2,2024-03-06
T001537,C0712,Toys & Games,7,150.99,28.34,2024-03-06
T001535,C0550,Home & Garden,4,577.8,117.49,2024-03-06
T001534,C0872,Food & Beverage,4,78.96,29.11,2024-03-06
T001533,C0842,Home & Garden,4,614.88,149.62,2024-03-06
T001532,C0254,Sports & Outdoors,4,1043.0,374.7,2024-03-06
T001536,C0134,Clothing,3,325.62,75.33,2024-03-06
T001549,C0985,Beauty & Health,5,450.45,87.67,2024-03-07
T001553,C0828,Sports & Outdoors,6,1757.4,341.94,2024-03-07
T001552,C0616,Electronics,10,6895.6,1757.33,2024-03-07
T001551,C0623,Books,10,479.1,127.9,2024-03-07
T001550,C0993,Sports & Outdoors,10,1410.8,344.29,2024-03-07
T001548,C0210,Books,7,143.71,43.52,2024-03-07
T001541,C0302,Clothing,2,99.18,33.76,2024-03-07
T001546,C0616,Food & Beverage,10,126.6,30.36,2024-03-07
T001545,C0141,Toys & Games,10,518.8,116.61,2024-03-07
T001544,C0218,Clothing,7,300.23,115.23,2024-03-07
T001543,C0396,Food & Beverage,5,203.2,62.36,2024-03-07
T001542,C0363,Home & Garden,2,823.7,235.93,2024-03-07
T001547,C0958,Food & Beverage,9,148.14,48.8,2024-03-07
T001559,C0888,Home & Garden,7,1322.93,243.48,2024-03-08
T001561,C0840,Beauty & Health,5,457.35,130.65,2024-03-08
T001560,C0805,Electronics,5,7441.4,1581.99,2024-03-08
T001558,C0133,Clothing,1,174.42,65.29,2024-03-08
T001555,C0460,Home & Garden,5,1988.95,677.4,2024-03-08
T001556,C0356,Sports & Outdoors,8,972.16,262.81,2024-03-08
T001557,C0324,Sports & Outdoors,1,68.63,21.96,2024-03-08
T001554,C0683,Books,3,57.69,21.99,2024-03-08
T001576,C0769,Sports & Outdoors,1,158.69,41.06,2024-03-09
T001575,C0407,Home & Garden,8,855.6,272.51,2024-03-09
T001573,C0726,Books,2,30.96,11.02,2024-03-09
T001572,C0297,Electronics,4,4421.28,1715.92,2024-03-09
T001571,C0296,Toys & Games,3,164.94,41.8,2024-03-09
T001570,C0462,Sports & Outdoors,6,1340.94,521.43,2024-03-09
T001569,C0029,Electronics,8,5687.84,1978.76,2024-03-09
T001574,C0779,Home & Garden,1,278.05,75.15,2024-03-09
T001567,C0905,Electronics,9,16593.48,3703.35,2024-03-09
T001566,C0378,Books,10,367.3,88.08,2024-03-09
T001565,C0799,Clothing,5,179.0,47.21,2024-03-09
T001564,C0604,Books,1,39.29,15.56,2024-03-09
T001563,C0106,Toys & Games,9,537.03,85.42,2024-03-09
T001562,C0127,Food & Beverage,1,26.23,9.17,2024-03-09
T001568,C0051,Food & Beverage,4,30.4,5.89,2024-03-09
T001584,C0983,Beauty & Health,7,830.62,191.8,2024-03-10
T001583,C0182,Clothing,1,94.67,19.81,2024-03-10
T001582,C0420,Books,9,392.85,139.95,2024-03-10
T001581,C0622,Toys & Games,6,449.58,159.27,2024-03-10
T001579,C0405,Books,10,292.3,94.72,2024-03-10
T001578,C0613,Books,4,81.32,13.38,2024-03-10
T001577,C0814,Beauty & Health,1,118.09,34.21,2024-03-10
T001580,C0346,Electronics,10,19880.2,3244.57,2024-03-10
T001592,C0911,Books,6,230.22,40.35,2024-03-11
T001594,C0431,Home & Garden,5,1053.8,411.36,2024-03-11
T001593,C0661,Clothing,9,1129.59,393.17,2024-03-11
T001595,C0969,Electronics,8,10924.64,2804.81,2024-03-11
T001591,C0936,Sports & Outdoors,6,1240.5,186.86,2024-03-11
T001587,C0831,Sports & Outdoors,8,678.64,150.55,2024-03-11
T001589,C0567,Sports & Outdoors,4,1033.4,231.94,2024-03-11
T001588,C0950,Home & Garden,7,1616.16,481.81,2024-03-11
T001586,C0001,Clothing,5,210.6,63.0,2024-03-11
T001585,C0825,Electronics,10,5607.6,1515.89,2024-03-11
T001590,C0371,Home & Garden,4,823.28,134.91,2024-03-11
T001596,C0309,Clothing,5,408.05,113.51,2024-03-12
T001597,C0137,Electronics,2,1251.62,233.69,2024-03-12
T001598,C0202,Clothing,6,1192.2,343.06,2024-03-12
T001599,C0436,Clothing,9,386.01,71.86,2024-03-12
T001600,C0313,Sports & Outdoors,3,148.59,44.99,2024-03-12
T001601,C0117,Home & Garden,1,445.34,170.71,2024-03-12
T001602,C0666,Home & Garden,1,185.83,36.97,2024-03-12
T001608,C0602,Electronics,8,8928.4,1726.61,2024-03-13
T001607,C0537,Electronics,9,9131.13,2174.29,2024-03-13
T001606,C0244,Books,3,61.44,10.92,2024-03-13
T001603,C0937,Toys & Games,3,216.06,73.71,2024-03-13
T001604,C0803,Clothing,10,792.2,123.48,2024-03-13
T001605,C0575,Books,5,128.3,31.29,2024-03-13
T001618,C0640,Sports & Outdoors,7,1823.36,534.08,2024-03-14
T001623,C0179,Food & Beverage,1,46.99,18.13,2024-03-14
T001622,C0763,Books,5,196.5,43.16,2024-03-14
T001621,C0876,Food & Beverage,3,17.58,4.61,2024-03-14
T001620,C0955,Sports & Outdoors,6,1599.6,299.78,2024-03-14
T001619,C0939,Home & Garden,7,1112.09,293.32,2024-03-14
T001617,C0529,Electronics,8,10882.0,3955.61,2024-03-14
T001624,C0182,Books,7,254.03,94.25,2024-03-14
T001615,C0418,Food & Beverage,2,92.82,18.39,2024-03-14
T001614,C0475,Clothing,4,500.64,125.23,2024-03-14
T001613,C0210,Beauty & Health,4,331.64,125.93,2024-03-14
T001612,C0903,Electronics,7,3939.74,1237.69,2024-03-14
T001611,C0386,Electronics,6,11492.1,2587.42,2024-03-14
T001610,C0806,Clothing,9,1008.72,256.6,2024-03-14
T001609,C0075,Sports & Outdoors,3,673.53,163.89,2024-03-14
T001616,C0347,Sports & Outdoors,5,216.35,47.1,2024-03-14
T001640,C0469,Sports & Outdoors,3,588.66,147.27,2024-03-15
T001639,C0882,Sports & Outdoors,4,1049.88,293.99,2024-03-15
T001638,C0156,Food & Beverage,2,83.54,32.58,2024-03-15
T001637,C0666,Clothing,1,111.03,25.93,2024-03-15
T001636,C0662,Toys & Games,9,627.84,128.31,2024-03-15
T001635,C0063,Toys & Games,4,263.76,70.43,2024-03-15
T001634,C0285,Toys & Games,10,251.6,77.02,2024-03-15
T001633,C0177,Toys & Games,10,371.4,130.02,2024-03-15
T001631,C0856,Sports & Outdoors,7,1120.7,261.74,2024-03-15
T001630,C0501,Books,8,300.72,84.77,2024-03-15
T001629,C0710,Books,3,33.48,12.36,2024-03-15
T001628,C0180,Clothing,3,313.95,79.33,2024-03-15
T001627,C0967,Home & Garden,2,928.1,191.43,2024-03-15
T001626,C0025,Books,1,11.8,3.29,2024-03-15
T001625,C0664,Sports & Outdoors,9,1336.86,228.57,2024-03-15
T001632,C0161,Home & Garden,6,635.76,128.41,2024-03-15
T001648,C0630,Home & Garden,1,110.29,40.86,2024-03-16
T001653,C0360,Food & Beverage,6,55.62,17.01,2024-03-16
T001652,C0701,Electronics,4,2675.04,692.17,2024-03-16
T001651,C0063,Food & Beverage,8,372.88,145.27,2024-03-16
T001650,C0476,Sports & Outdoors,4,124.72,21.06,2024-03-16
T001647,C0148,Clothing,7,1295.56,425.18,2024-03-16
T001649,C0342,Sports & Outdoors,7,1479.17,359.13,2024-03-16
T001645,C0361,Home & Garden,5,1710.45,506.69,2024-03-16
T001646,C0689,Toys & Games,6,288.12,91.13,2024-03-16
T001644,C0084,Clothing,2,243.6,47.42,2024-03-16
T001643,C0849,Toys & Games,7,374.08,87.92,2024-03-16
T001642,C0967,Home & Garden,5,1814.25,625.46,2024-03-16
T001641,C0049,Beauty & Health,1,16.72,4.69,2024-03-16
T001662,C0891,Home & Garden,5,1801.85,308.09,2024-03-17
T001661,C0435,Books,8,339.36,60.57,2024-03-17
T001660,C0215,Electronics,3,2938.44,799.67,2024-03-17
T001659,C0990,Beauty & Health,4,78.44,22.61,2024-03-17
T001658,C0141,Home & Garden,9,2243.79,787.43,2024-03-17
T001657,C0736,Beauty & Health,8,751.92,254.74,2024-03-17
T001656,C0769,Toys & Games,4,148.56,29.91,2024-03-17
T001655,C0327,Food & Beverage,5,109.05,31.26,2024-03-17
T001654,C0561,Books,9,209.88,66.44,2024-03-17
T001675,C0019,Home & Garden,8,670.32,249.24,2024-03-18
T001676,C0018,Clothing,3,569.4,86.97,2024-03-18
T001674,C0424,Sports & Outdoors,9,1675.98,617.6,2024-03-18
T001673,C0144,Toys & Games,1,45.77,12.52,2024-03-18
T001672,C0286,Food & Beverage,1,11.3,2.0,2024-03-18
T001671,C0477,Books,7,72.73,17.73,2024-03-18
T001670,C0429,Food & Beverage,3,81.66,32.22,2024-03-18
T001664,C0723,Toys & Games,10,758.5,172.72,2024-03-18
T001668,C0285,Books,1,43.27,12.09,2024-03-18
T001667,C0670,Electronics,2,1817.4,572.45,2024-03-18
T001666,C0032,Sports & Outdoors,3,170.73,59.06,2024-03-18
T001665,C0318,Books,9,201.96,78.44,2024-03-18
T001663,C0952,Clothing,2,300.96,70.69,2024-03-18
T001669,C0305,Toys & Games,8,787.52,151.08,2024-03-18
T001683,C0988,Clothing,1,134.84,39.59,2024-03-19
T001686,C0222,Toys & Games,6,593.46,221.08,2024-03-19
T001687,C0678,Sports & Outdoors,2,455.44,131.25,2024-03-19
T001684,C0113,Electronics,10,14430.8,5098.11,2024-03-19
T001682,C0502,Books,1,35.07,10.49,2024-03-19
T001685,C0114,Electronics,7,9314.13,3228.07,2024-03-19
T001680,C0175,Clothing,1,155.98,56.46,2024-03-19
T001677,C0769,Sports & Outdoors,6,771.42,286.64,2024-03-19
T001681,C0194,Home & Garden,5,1615.1,591.07,2024-03-19
T001679,C0371,Food & Beverage,4,160.48,25.64,2024-03-19
T001678,C0590,Food & Beverage,3,138.21,30.11,2024-03-19
T001697,C0800,Electronics,2,2581.22,949.17,2024-03-20
T001696,C0643,Beauty & Health,4,368.28,101.87,2024-03-20
T001694,C0055,Beauty & Health,2,253.88,76.99,2024-03-20
T001693,C0925,Toys & Games,6,366.78,90.55,2024-03-20
T001695,C0871,Sports & Outdoors,7,1048.74,171.98,2024-03-20
T001691,C0897,Sports & Outdoors,2,105.26,38.14,2024-03-20
T001690,C0644,Toys & Games,1,37.25,6.67,2024-03-20
T001689,C0831,Home & Garden,7,3098.27,1236.32,2024-03-20
T001688,C0947,Food & Beverage,2,79.92,31.32,2024-03-20
T001692,C0264,Sports & Outdoors,8,1283.04,352.78,2024-03-20
T001706,C0055,Clothing,4,785.64,275.11,2024-03-21
T001710,C0391,Beauty & Health,2,210.26,49.33,2024-03-21
T001709,C0178,Toys & Games,9,303.39,85.99,2024-03-21
T001708,C0800,Toys & Games,4,152.76,54.13,2024-03-21
T001711,C0349,Sports & Outdoors,6,1167.3,367.1,2024-03-21
T001707,C0476,Food & Beverage,7,159.04,41.83,2024-03-21
T001705,C0087,Electronics,5,3426.0,1055.2,2024-03-21
T001701,C0878,Home & Garden,8,967.04,248.67,2024-03-21
T001703,C0380,Beauty & Health,3,285.42,74.25,2024-03-21
T001702,C0162,Beauty & Health,3,285.69,68.45,2024-03-21
T001700,C0979,Electronics,9,15678.54,6034.2,2024-03-21
T001698,C0778,Electronics,6,3343.8,680.01,2024-03-21
T001704,C0993,Sports & Outdoors,2,148.66,41.6,2024-03-21
T001699,C0458,Sports & Outdoors,9,1764.99,452.89,2024-03-21
T001719,C0443,Home & Garden,1,438.61,67.8,2024-03-22
T001723,C0761,Books,5,206.3,58.17,2024-03-22
T001722,C0054,Beauty & Health,10,1316.3,299.47,2024-03-22
T001721,C0328,Home & Garden,9,1678.95,363.22,2024-03-22
T001720,C0767,Home & Garden,7,3277.19,1110.71,2024-03-22
T001718,C0983,Toys & Games,9,460.89,146.73,2024-03-22
T001716,C0835,Books,4,90.12,19.95,2024-03-22
T001715,C0759,Food & Beverage,7,157.64,30.34,2024-03-22
T001714,C0313,Books,6,274.44,45.05,2024-03-22
T001713,C0833,Home & Garden,4,358.4,103.76,2024-03-22
T001712,C0008,Sports & Outdoors,7,1426.32,469.87,2024-03-22
T001717,C0984,Beauty & Health,8,619.36,136.67,2024-03-22
T001733,C0096,Beauty & Health,4,408.24,160.57,2024-03-23
T001732,C0803,Clothing,1,78.08,25.51,2024-03-23
T001731,C0418,Clothing,10,810.6,206.86,2024-03-23
T001730,C0264,Toys & Games,10,651.9,145.43,2024-03-23
T001729,C0604,Sports & Outdoors,2,62.88,19.11,2024-03-23
T001728,C0609,Sports & Outdoors,2,505.02,183.0,2024-03-23
T001727,C0051,Electronics,7,6382.74,1666.51,2024-03-23
T001726,C0579,Toys & Games,6,396.96,68.02,2024-03-23
T001725,C0229,Home & Garden,10,1605.9,595.98,2024-03-23
T001724,C0239,Toys & Games,2,188.92,38.54,2024-03-23
T001745,C0469,Toys & Games,3,197.13,60.34,2024-03-24
T001746,C0910,Beauty & Health,2,48.02,10.06,2024-03-24
T001744,C0182,Books,10,394.5,131.23,2024-03-24
T001743,C0165,Food & Beverage,6,189.84,48.7,2024-03-24
T001742,C0500,Beauty & Health,2,208.62,43.66,2024-03-24
T001741,C0452,Electronics,6,8011.32,1323.41,2024-03-24
T001735,C0078,Sports & Outdoors,9,1750.32,412.39,2024-03-24
T001739,C0491,Books,7,196.14,69.82,2024-03-24
T001738,C0814,Books,7,215.46,33.81,2024-03-24
T001737,C0120,Food & Beverage,7,118.37,17.86,2024-03-24
T001736,C0288,Electronics,3,5339.28,2133.31,2024-03-24
T001734,C0088,Beauty & Health,7,909.65,339.56,2024-03-24
T001740,C0912,Beauty & Health,2,33.14,6.62,2024-03-24
T001755,C0151,Food & Beverage,10,339.7,65.26,2024-03-25
T001759,C0381,Toys & Games,7,497.0,86.14,2024-03-25
T001760,C0915,Toys & Games,8,514.16,195.49,2024-03-25
T001758,C0624,Books,1,35.95,9.99,2024-03-25
T001757,C0147,Food & Beverage,3,116.91,22.91,2024-03-25
T001756,C0085,Electronics,3,2997.69,995.13,2024-03-25
T001754,C0673,Sports & Outdoors,6,1347.12,213.91,2024-03-25
T001748,C0823,Toys & Games,2,135.44,51.68,2024-03-25
T001752,C0330,Sports & Outdoors,3,539.01,176.34,2024-03-25
T001751,C0007,Beauty & Health,3,219.0,86.63,2024-03-25
T001750,C0978,Food & Beverage,2,17.16,3.96,2024-03-25
T001749,C0944,Food & Beverage,5,86.85,30.72,2024-03-25
T001747,C0735,Home & Garden,6,614.4,169.46,2024-03-25
T001753,C0775,Beauty & Health,6,356.28,59.0,2024-03-25
T001768,C0709,Electronics,6,4833.48,1351.45,2024-03-26
T001767,C0815,Beauty & Health,4,196.16,73.99,2024-03-26
T001766,C0897,Toys & Games,1,67.02,10.47,2024-03-26
T001765,C0514,Clothing,8,1337.92,355.93,2024-03-26
T001763,C0700,Food & Beverage,10,219.2,84.66,2024-03-26
T001762,C0285,Clothing,4,581.48,219.24,2024-03-26
T001761,C0548,Clothing,2,44.1,10.41,2024-03-26
T001764,C0082,Books,7,333.9,50.6,2024-03-26
T001777,C0532,Food & Beverage,4,184.44,72.59,2024-03-27
T001782,C0734,Sports & Outdoors,9,1097.64,353.76,2024-03-27
T001781,C0256,Books,4,140.8,21.48,2024-03-27
T001780,C0934,Electronics,3,3462.21,838.44,2024-03-27
T001779,C0805,Toys & Games,3,233.97,90.53,2024-03-27
T001778,C0261,Home & Garden,8,2291.28,353.53,2024-03-27
T001776,C0396,Home & Garden,6,2816.22,452.86,2024-03-27
T001770,C0523,Books,5,145.3,25.8,2024-03-27
T001774,C0471,Electronics,5,9832.85,3607.72,2024-03-27
T001773,C0707,Beauty & Health,3,111.99,36.2,2024-03-27
T001772,C0386,Clothing,9,1014.21,390.53,2024-03-27
T001771,C0746,Food & Beverage,10,183.2,45.04,2024-03-27
T001769,C0916,Electronics,3,3031.74,511.56,2024-03-27
T001775,C0119,Electronics,8,5295.12,1279.38,2024-03-27
T001789,C0506,Books,8,106.88,35.79,2024-03-28
T001791,C0364,Electronics,6,5281.14,2058.33,2024-03-28
T001790,C0854,Home & Garden,4,294.08,57.42,2024-03-28
T001788,C0500,Electronics,9,9453.96,2924.36,2024-03-28
T001783,C0905,Sports & Outdoors,5,556.55,219.91,2024-03-28
T001786,C0940,Electronics,3,4107.9,802.32,2024-03-28
T001785,C0053,Electronics,6,7483.14,1423.55,2024-03-28
T001784,C0226,Beauty & Health,8,744.48,291.39,2024-03-28
T001787,C0867,Toys & Games,8,343.44,100.07,2024-03-28
T001798,C0727,Food & Beverage,9,397.98,145.95,2024-03-29
T001797,C0059,Toys & Games,1,41.8,12.35,2024-03-29
T001796,C0632,Food & Beverage,3,103.95,40.99,2024-03-29
T001799,C0128,Toys & Games,2,117.6,45.67,2024-03-29
T001794,C0714,Food & Beverage,8,332.64,94.81,2024-03-29
T001793,C0593,Toys & Games,4,113.2,40.95,2024-03-29
T001792,C0280,Electronics,1,611.37,189.33,2024-03-29
T001795,C0158,Clothing,1,27.0,6.85,2024-03-29
T001800,C0736,Books,9,199.98,63.76,2024-03-30
T001801,C0721,Beauty & Health,4,339.52,97.52,2024-03-30
T001802,C0882,Electronics,2,2145.88,323.77,2024-03-30
T001803,C0115,Toys & Games,4,260.56,41.69,2024-03-30
T001804,C0209,Toys & Games,10,291.6,58.38,2024-03-30
T001805,C0526,Clothing,6,1196.76,235.17,2024-03-30
T001806,C0521,Toys & Games,7,378.28,80.83,2024-03-30
T001814,C0278,Sports & Outdoors,7,1809.15,472.25,2024-03-31
T001817,C0004,Beauty & Health,5,173.05,44.46,2024-03-31
T001816,C0494,Sports & Outdoors,9,784.44,279.98,2024-03-31
T001818,C0666,Beauty & Health,8,461.6,143.23,2024-03-31
T001813,C0758,Electronics,7,4628.26,1315.97,2024-03-31
T001815,C0235,Electronics,9,14432.22,4453.93,2024-03-31
T001811,C0359,Clothing,5,508.85,81.72,2024-03-31
T001810,C0281,Electronics,8,13999.28,2445.91,2024-03-31
T001809,C0237,Electronics,10,10458.5,2668.32,2024-03-31
T001808,C0962,Beauty & Health,3,332.64,79.84,2024-03-31
T001807,C0552,Sports & Outdoors,3,372.06,84.17,2024-03-31
T001812,C0201,Books,4,155.12,49.4,2024-03-31
T001827,C0146,Food & Beverage,5,209.3,79.93,2024-04-01
T001826,C0838,Home & Garden,8,2260.24,631.92,2024-04-01
T001825,C0075,Electronics,3,5789.07,2288.61,2024-04-01
T001824,C0805,Toys & Games,3,197.13,57.19,2024-04-01
T001823,C0727,Electronics,6,6575.04,1277.32,2024-04-01
T001822,C0610,Books,8,89.6,27.88,2024-04-01
T001821,C0109,Sports & Outdoors,9,1378.35,353.55,2024-04-01
T001820,C0029,Home & Garden,1,165.57,59.59,2024-04-01
